order_id,customer_id,order_date,revenue,units,region,product
ORD-009338,CUS-1002,2024-03-15,-359.04,23,South,Gadget C
ORD-009339,CUS-1001,2024-01-01,1023.87,18,  Central  ,Widget B
ORD-009340,CUS-1001,not-a-date,421.46,32,North,Widget B
ORD-009341,CUS-1001,01/02/2024,1713.94,25,South,Widget B
ORD-009342,CUS-1003,2024-03-15,1876.73,43,  Central  ,Gadget C
ORD-009343,CUS-1001,2024-01-01,1066.04,8,East,Widget A
ORD-009344,CUS-1002,01/02/2024,821.33,38,South,Widget A
ORD-009345,CUS-1002,2024-06-30,1552.45,3,  Central  ,Widget B
ORD-009346,CUS-1001,2024-01-01,177.48,47,West,Gadget C
ORD-009347,CUS-1003,2024-01-01,1686.98,23,  Central  ,Widget A
ORD-009348,CUS-1002,2024-01-01,1723.01,1,East,Widget B
ORD-009349,CUS-1001,01/02/2024,598.69,48,North,Widget A
ORD-009350,CUS-1003,01/02/2024,32.47,11,  Central  ,Gadget C
ORD-009351,CUS-1002,01/02/2024,29.53,46,West,Widget B
ORD-009352,CUS-1001,2024-01-01,1956.33,36,East,nan
ORD-009353,CUS-1002,2024-01-01,1563.04,44,North,Widget A
ORD-009354,CUS-1002,not-a-date,723.84,31,West,Widget A
ORD-009355,CUS-1001,01/02/2024,-289.18,18,East,Widget B
ORD-009356,nan,2024-01-01,1785.61,24,North,Gadget C
ORD-009357,CUS-1002,2024-01-01,1817.36,37,South,Widget A
ORD-009358,CUS-1002,2024-01-01,-474.72,23,  Central  ,Widget A
ORD-009359,CUS-1001,2024-03-15,-18.65,46,East,Widget A
ORD-009360,CUS-1001,2024-03-15,84.9,27,West,Widget B
ORD-009361,CUS-1002,01/02/2024,328.38,3,East,Widget A
ORD-009362,CUS-1002,01/02/2024,1268.61,4,East,Widget A
ORD-009363,CUS-1002,not-a-date,216.99,22,East,Widget B
ORD-009364,CUS-1003,2024-01-01,96.23,2,North,Widget B
ORD-009365,CUS-1001,2024-01-01,-266.5,19,South,Widget B
ORD-009366,CUS-1002,2024-01-01,914.29,13,West,Gadget C
ORD-009367,CUS-1003,2024-06-30,981.74,42,South,Widget A
ORD-009368,CUS-1003,01/02/2024,1852.75,44,South,Widget B
ORD-009369,CUS-1003,01/02/2024,849.36,29,North,nan
ORD-009370,nan,2024-03-15,1033.62,40,  Central  ,Widget A
ORD-009371,CUS-1001,2024-01-01,1634.27,49,South,Widget A
ORD-009372,CUS-1002,2024-01-01,1631.27,47,East,Widget A
ORD-009373,nan,01/02/2024,659.89,3,South,Widget B
ORD-009374,CUS-1002,2024-06-30,1451.9,22,South,Gadget C
ORD-009375,CUS-1001,2024-01-01,1772.87,16,North,Widget B
ORD-009376,nan,2024-01-01,-72.69,13,  Central  ,Widget B
ORD-009377,CUS-1001,2024-06-30,663.42,28,South,Widget B
ORD-009378,CUS-1001,2024-03-15,1482.58,3,South,Widget B
ORD-009379,CUS-1001,01/02/2024,1478.16,11,North,Gadget C
ORD-009380,CUS-1002,2024-01-01,491.63,10,East,Widget A
ORD-009381,CUS-1001,2024-01-01,1342.79,48,North,Gadget C
ORD-009382,CUS-1002,2024-01-01,184.96,45,East,Widget B
ORD-009383,nan,2024-01-01,555.56,34,East,Gadget C
ORD-009384,CUS-1002,2024-03-15,66.41,22,East,Widget A
ORD-009385,CUS-1002,2024-03-15,270.55,30,North,Widget A
ORD-009386,nan,2024-03-15,221.83,33,East,Widget A
ORD-009387,CUS-1003,2024-01-01,1894.08,7,North,Widget A
ORD-009388,CUS-1001,2024-01-01,336.02,10,  Central  ,Gadget C
ORD-009389,CUS-1001,2024-03-15,154.33,39,West,Widget B
ORD-009390,CUS-1002,2024-01-01,-260.77,45,North,Widget B
ORD-009391,CUS-1003,2024-01-01,1300.54,48,East,Widget B
ORD-009392,CUS-1002,2024-01-01,1275.82,13,  Central  ,Widget A
ORD-009393,CUS-1001,2024-01-01,1784.96,40,North,Widget A
ORD-009394,CUS-1002,2024-01-01,1336.25,34,North,Widget A
ORD-009395,CUS-1002,2024-01-01,-286.27,28,South,Gadget C
ORD-009396,CUS-1002,not-a-date,919.34,8,North,Widget A
ORD-009397,CUS-1003,2024-01-01,1135.71,34,West,Widget A
ORD-009398,CUS-1003,01/02/2024,1534.25,5,  Central  ,Gadget C
ORD-009399,CUS-1002,01/02/2024,724.64,27,South,Gadget C
ORD-009400,CUS-1002,01/02/2024,-218.94,17,  Central  ,Widget B
ORD-009401,CUS-1002,01/02/2024,858.66,2,North,Widget A
ORD-009402,CUS-1002,2024-01-01,760.02,19,  Central  ,Widget A
ORD-009403,CUS-1002,2024-01-01,-357.73,43,South,Widget A
ORD-009404,CUS-1002,01/02/2024,1420.47,38,  Central  ,Gadget C
ORD-009405,CUS-1002,2024-06-30,1610.94,12,  Central  ,Gadget C
ORD-009406,CUS-1002,2024-01-01,325.54,37,South,Widget B
ORD-009407,CUS-1001,2024-01-01,967.61,16,North,Gadget C
ORD-009408,CUS-1002,2024-06-30,658.99,21,South,Widget B
ORD-009409,CUS-1002,2024-03-15,1140.26,45,South,Widget A
ORD-009410,CUS-1001,2024-03-15,196.95,26,  Central  ,Widget B
ORD-009411,CUS-1001,01/02/2024,1868.9,37,East,Gadget C
ORD-009412,CUS-1001,not-a-date,136.66,49,East,Gadget C
ORD-009413,nan,01/02/2024,1646.82,27,East,Widget A
ORD-009414,CUS-1003,01/02/2024,397.21,24,South,nan
ORD-009415,CUS-1002,2024-03-15,1544.08,13,East,Widget A
ORD-009416,CUS-1001,2024-01-01,571.35,30,South,Widget B
ORD-009417,CUS-1002,2024-06-30,1581.66,41,West,Widget B
ORD-009418,CUS-1002,2024-06-30,1832.21,47,East,Widget A
ORD-009419,nan,01/02/2024,1871.97,27,West,Widget B
ORD-009420,CUS-1001,2024-01-01,1728.49,13,North,Widget B
ORD-009421,CUS-1001,2024-03-15,856.44,27,East,Gadget C
ORD-009422,CUS-1002,2024-01-01,863.18,49,North,nan
ORD-009423,CUS-1001,01/02/2024,1905.45,10,South,Widget A
ORD-009424,CUS-1002,2024-01-01,1783.61,30,West,Widget A
ORD-009425,CUS-1003,2024-03-15,975.02,22,South,Widget A
ORD-009426,CUS-1001,2024-06-30,801.88,37,North,Widget A
ORD-009427,CUS-1002,2024-01-01,197.48,18,West,Widget B
ORD-009428,CUS-1002,2024-03-15,729.34,24,North,Widget B
ORD-009429,CUS-1003,not-a-date,947.36,15,South,Widget A
ORD-009430,CUS-1002,2024-01-01,1663.0,48,South,Widget A
ORD-009431,CUS-1001,2024-01-01,654.85,24,South,Widget B
ORD-009432,CUS-1002,2024-01-01,612.16,45,North,Gadget C
ORD-009433,CUS-1002,2024-03-15,62.57,42,South,Gadget C
ORD-009434,CUS-1003,2024-01-01,88.8,25,North,Widget A
ORD-009435,CUS-1002,2024-01-01,1618.02,16,North,Widget B
ORD-009436,CUS-1001,2024-01-01,336.67,28,North,Gadget C
ORD-009437,CUS-1003,2024-01-01,1933.14,13,West,nan
ORD-009438,CUS-1002,2024-01-01,129.73,25,North,nan
ORD-009439,CUS-1001,01/02/2024,1614.5,44,South,Gadget C
ORD-009440,CUS-1002,2024-01-01,239.04,33,East,Widget B
ORD-009441,nan,2024-03-15,1273.44,38,North,Gadget C
ORD-009442,CUS-1002,2024-03-15,1515.99,27,East,Gadget C
ORD-009443,CUS-1001,not-a-date,459.98,28,South,Widget B
ORD-009444,CUS-1002,2024-01-01,1126.32,30,West,Widget A
ORD-009445,CUS-1001,01/02/2024,1563.65,34,North,Widget A
ORD-009446,CUS-1002,2024-03-15,349.85,14,North,Widget B
ORD-009447,CUS-1002,01/02/2024,-145.04,5,North,Widget B
ORD-009448,CUS-1001,2024-01-01,1069.95,11,South,Widget A
ORD-009449,CUS-1001,2024-01-01,1537.75,37,North,Widget A
ORD-009450,nan,01/02/2024,729.29,48,East,Widget A
ORD-009451,CUS-1001,2024-01-01,1294.15,44,West,nan
ORD-009452,CUS-1003,2024-06-30,-93.21,47,East,Widget A
ORD-009453,CUS-1002,2024-03-15,1420.76,24,South,Gadget C
ORD-009454,CUS-1002,2024-03-15,-387.33,15,South,Widget B
ORD-009455,CUS-1001,2024-06-30,310.24,42,North,Widget A
ORD-009456,CUS-1001,01/02/2024,802.29,20,West,Widget A
ORD-009457,CUS-1001,2024-01-01,814.72,28,South,Gadget C
ORD-009458,CUS-1002,2024-01-01,667.9,46,West,Widget B
ORD-009459,nan,2024-03-15,891.81,2,  Central  ,Gadget C
ORD-009460,CUS-1003,2024-01-01,-489.69,39,South,nan
ORD-009461,CUS-1001,2024-06-30,1610.96,1,West,Gadget C
ORD-009462,CUS-1001,2024-01-01,286.37,30,West,Widget B
ORD-009463,CUS-1001,2024-01-01,894.1,7,East,Widget A
ORD-009464,nan,2024-03-15,1366.36,38,West,Gadget C
ORD-009465,CUS-1001,2024-03-15,335.9,48,South,Widget B
ORD-009466,CUS-1001,not-a-date,110.88,27,East,Widget A
ORD-009467,CUS-1002,2024-01-01,1915.84,47,South,Gadget C
ORD-009468,CUS-1002,2024-01-01,1571.46,34,  Central  ,Widget A
ORD-009469,CUS-1001,01/02/2024,1771.58,3,East,Widget B
ORD-009470,CUS-1002,2024-06-30,1564.94,18,North,Widget B
ORD-009471,CUS-1001,2024-01-01,1361.24,19,East,Gadget C
ORD-009472,CUS-1001,01/02/2024,1532.52,47,West,Widget A
ORD-009473,CUS-1001,2024-01-01,1055.35,47,West,Widget A
ORD-009474,CUS-1001,2024-03-15,521.68,39,North,Widget B
ORD-009475,nan,2024-01-01,197.96,28,West,Widget A
ORD-009476,CUS-1002,2024-06-30,1199.04,4,East,nan
ORD-009477,CUS-1003,2024-01-01,446.56,39,West,nan
ORD-009478,CUS-1001,01/02/2024,1647.88,21,East,Gadget C
ORD-009479,CUS-1002,2024-03-15,1074.81,11,South,Widget B
ORD-009480,nan,2024-01-01,1990.78,42,North,Gadget C
ORD-009481,CUS-1001,2024-01-01,776.9,6,South,Widget A
ORD-009482,nan,01/02/2024,844.53,31,East,Widget B
ORD-009483,CUS-1002,01/02/2024,546.3,17,North,nan
ORD-009484,CUS-1002,2024-03-15,579.11,41,  Central  ,Widget A
ORD-009485,CUS-1001,01/02/2024,960.09,34,South,Gadget C
ORD-009486,CUS-1002,2024-01-01,138.43,9,North,Widget B
ORD-009487,CUS-1002,2024-06-30,1668.49,46,West,Widget A
ORD-009488,nan,2024-01-01,206.3,4,North,Widget A
ORD-009489,nan,01/02/2024,1814.06,39,North,Widget A
ORD-009490,CUS-1001,2024-06-30,804.11,26,North,Widget B
ORD-009491,nan,2024-06-30,925.11,21,East,Gadget C
ORD-009492,nan,2024-01-01,1928.69,24,South,nan
ORD-009493,CUS-1002,2024-01-01,1480.64,19,West,Gadget C
ORD-009494,CUS-1001,01/02/2024,564.89,39,East,Gadget C
ORD-009495,CUS-1001,2024-01-01,618.13,43,South,Widget A
ORD-009496,CUS-1001,2024-03-15,308.13,42,East,Widget A
ORD-009497,CUS-1001,01/02/2024,1281.23,26,  Central  ,Widget A
ORD-009498,nan,2024-01-01,1325.12,46,West,Widget A
ORD-009499,CUS-1001,2024-01-01,1779.67,23,North,Gadget C
ORD-009500,CUS-1002,01/02/2024,575.44,23,West,Widget A
ORD-009501,CUS-1002,2024-03-15,143.94,14,South,Gadget C
ORD-009502,CUS-1002,2024-01-01,447.78,40,South,nan
ORD-009503,CUS-1001,2024-01-01,1926.6,34,East,Widget A
ORD-009504,CUS-1002,2024-01-01,1976.54,29,West,Widget A
ORD-009505,CUS-1002,01/02/2024,713.26,8,South,Widget A
ORD-009506,CUS-1002,2024-03-15,984.91,18,East,Widget B
ORD-009507,CUS-1001,not-a-date,1694.1,20,North,Widget A
ORD-009508,CUS-1002,2024-06-30,960.73,29,South,Widget A
ORD-009509,CUS-1001,01/02/2024,1918.35,37,  Central  ,Widget B
ORD-009510,CUS-1002,not-a-date,1676.89,9,South,Widget A
ORD-009511,CUS-1002,2024-01-01,1485.48,34,West,Widget A
ORD-009512,CUS-1001,01/02/2024,1260.79,29,North,Widget B
ORD-009513,CUS-1003,01/02/2024,420.73,7,North,Widget A
ORD-009514,CUS-1001,2024-03-15,373.9,11,North,Widget B
ORD-009515,nan,2024-03-15,1734.48,18,West,Widget A
ORD-009516,nan,2024-01-01,489.32,28,North,Gadget C
ORD-009517,CUS-1001,not-a-date,494.68,20,East,Widget A
ORD-009518,CUS-1001,not-a-date,1693.66,37,South,Widget B
ORD-009519,CUS-1001,2024-06-30,102.2,12,North,Gadget C
ORD-009520,nan,2024-01-01,1438.38,21,East,Widget A
ORD-009521,CUS-1002,2024-06-30,1235.61,10,East,Widget A
ORD-009522,CUS-1001,2024-03-15,85.49,12,West,Widget B
ORD-009523,CUS-1002,01/02/2024,370.6,25,West,Widget B
ORD-009524,CUS-1001,2024-01-01,606.85,10,South,nan
ORD-009525,CUS-1002,2024-03-15,461.94,17,North,Gadget C
ORD-009526,CUS-1002,2024-03-15,346.75,33,East,Widget A
ORD-009527,CUS-1001,01/02/2024,1709.04,30,South,Widget A
ORD-009528,CUS-1003,2024-06-30,-313.21,36,North,Widget A
ORD-009529,CUS-1001,2024-01-01,358.43,32,East,Widget A
ORD-009530,CUS-1002,01/02/2024,1160.81,47,East,Widget A
ORD-009531,CUS-1002,2024-01-01,872.07,47,South,Widget A
ORD-009532,nan,2024-01-01,758.95,21,West,Gadget C
ORD-009533,CUS-1002,2024-01-01,1906.66,29,North,Widget B
ORD-009534,nan,2024-01-01,101.13,5,West,Widget A
ORD-009535,CUS-1001,2024-01-01,-213.22,41,North,Widget A
ORD-009536,CUS-1003,2024-01-01,642.09,29,East,Widget A
ORD-009537,CUS-1001,2024-01-01,1143.34,45,South,Widget A
ORD-009538,CUS-1002,2024-03-15,1863.33,7,North,Widget A
ORD-009539,CUS-1001,2024-01-01,1293.83,21,North,Widget A
ORD-009540,nan,2024-01-01,1536.51,26,West,Widget B
ORD-009541,nan,2024-01-01,202.67,9,West,Widget B
ORD-009542,CUS-1002,2024-01-01,1143.94,15,South,Widget B
ORD-009543,CUS-1002,2024-01-01,628.15,14,East,Widget A
ORD-009544,CUS-1002,2024-06-30,844.71,33,West,Widget B
ORD-009545,CUS-1001,01/02/2024,482.5,34,North,Widget B
ORD-009546,CUS-1002,2024-01-01,1235.18,32,East,Widget A
ORD-009547,CUS-1002,01/02/2024,1076.45,16,South,Widget A
ORD-009548,CUS-1002,2024-01-01,265.27,7,North,Widget B
ORD-009549,CUS-1001,2024-03-15,1461.44,7,South,Widget A
ORD-009550,nan,2024-06-30,575.93,39,  Central  ,Widget A
ORD-009551,CUS-1001,2024-01-01,1177.38,7,East,Widget A
ORD-009552,CUS-1002,2024-01-01,1738.02,42,East,Widget A
ORD-009553,CUS-1001,01/02/2024,801.35,17,East,nan
ORD-009554,CUS-1001,2024-01-01,1282.91,31,South,Widget B
ORD-009555,CUS-1001,2024-01-01,1725.82,8,West,Widget A
ORD-009556,CUS-1001,01/02/2024,1248.42,41,West,Widget B
ORD-009557,CUS-1002,01/02/2024,-313.46,45,South,Widget A
ORD-009558,CUS-1002,2024-01-01,171.83,47,North,Gadget C
ORD-009559,CUS-1002,2024-03-15,731.87,1,North,nan
ORD-009560,CUS-1002,2024-01-01,1408.15,45,West,Widget B
ORD-009561,CUS-1001,2024-01-01,981.78,12,West,Widget A
ORD-009562,CUS-1001,2024-03-15,524.35,29,South,Gadget C
ORD-009563,CUS-1002,01/02/2024,-355.68,46,North,Widget A
ORD-009564,CUS-1002,01/02/2024,1451.2,32,West,Widget A
ORD-009565,CUS-1002,01/02/2024,1574.98,40,South,Widget B
ORD-009566,CUS-1001,01/02/2024,1273.1,12,West,Widget B
ORD-009567,CUS-1003,not-a-date,1778.6,46,East,Widget A
ORD-009568,CUS-1001,01/02/2024,1048.09,32,  Central  ,Widget B
ORD-009569,CUS-1002,2024-01-01,1649.13,43,North,Gadget C
ORD-009570,CUS-1001,2024-03-15,223.48,1,East,Gadget C
ORD-009571,CUS-1002,2024-01-01,1971.52,21,West,Widget A
ORD-009572,CUS-1001,2024-03-15,1750.42,41,South,Widget A
ORD-009573,CUS-1002,2024-01-01,1787.98,5,West,nan
ORD-009574,CUS-1001,2024-01-01,1761.8,11,South,Widget B
ORD-009575,CUS-1002,2024-03-15,1686.13,41,East,Gadget C
ORD-009576,CUS-1001,01/02/2024,179.47,47,East,Widget A
ORD-009577,CUS-1002,2024-01-01,1821.61,19,West,Widget A
ORD-009578,CUS-1001,2024-01-01,345.93,8,  Central  ,Widget A
ORD-009579,CUS-1001,2024-03-15,1736.95,6,  Central  ,Widget A
ORD-009580,CUS-1002,2024-06-30,1121.44,41,East,Gadget C
ORD-009581,CUS-1001,2024-01-01,572.96,38,East,Widget A
ORD-009582,CUS-1001,2024-01-01,636.52,33,East,Gadget C
ORD-009583,CUS-1003,2024-01-01,546.79,2,West,Widget B
ORD-009584,CUS-1003,2024-01-01,1453.42,18,West,Widget B
ORD-009585,CUS-1003,2024-01-01,1473.91,11,South,Widget B
ORD-009586,CUS-1001,not-a-date,-234.27,28,West,Widget B
ORD-009587,CUS-1002,01/02/2024,860.5,33,North,Widget A
ORD-009588,CUS-1003,2024-01-01,-345.85,43,North,Gadget C
ORD-009589,CUS-1001,2024-01-01,802.33,12,West,Widget A
ORD-009590,CUS-1002,2024-01-01,1328.75,28,East,Widget A
ORD-009591,CUS-1001,01/02/2024,1254.25,4,South,Widget B
ORD-009592,nan,2024-01-01,268.36,9,South,Widget A
ORD-009593,CUS-1002,2024-01-01,1465.58,34,South,Widget A
ORD-009594,CUS-1002,01/02/2024,1979.63,28,East,Widget B
ORD-009595,CUS-1002,2024-01-01,1623.71,15,North,Gadget C
ORD-009596,CUS-1001,01/02/2024,25.77,24,East,Widget B
ORD-009597,CUS-1001,not-a-date,1646.01,45,South,Widget B
ORD-009598,CUS-1002,2024-01-01,69.69,16,East,Widget B
ORD-009599,CUS-1002,2024-01-01,277.19,4,North,Widget A
ORD-009600,CUS-1002,not-a-date,492.61,5,South,Widget B
ORD-009601,CUS-1001,2024-01-01,989.21,18,South,Widget A
ORD-009602,CUS-1002,2024-01-01,1690.79,27,East,Widget B
ORD-009603,CUS-1001,2024-03-15,1629.95,45,  Central  ,nan
ORD-009604,CUS-1001,01/02/2024,751.14,27,West,Widget B
ORD-009605,nan,2024-06-30,-265.46,4,West,Widget B
ORD-009606,CUS-1002,2024-01-01,349.06,10,West,Widget A
ORD-009607,CUS-1002,2024-01-01,1904.27,43,North,Widget A
ORD-009608,nan,2024-01-01,553.6,7,East,Widget A
ORD-009609,CUS-1001,2024-01-01,417.88,41,West,Widget B
ORD-009610,nan,01/02/2024,1975.14,39,East,Widget A
ORD-009611,CUS-1002,2024-01-01,431.23,7,  Central  ,Widget A
ORD-009612,CUS-1002,2024-01-01,371.51,28,East,Widget A
ORD-009613,CUS-1001,2024-01-01,1965.91,28,East,nan
ORD-009614,CUS-1001,2024-01-01,162.37,6,North,Widget A
ORD-009615,CUS-1002,2024-01-01,75.98,6,North,Widget B
ORD-009616,CUS-1001,01/02/2024,917.23,10,North,nan
ORD-009617,CUS-1001,2024-01-01,600.35,46,North,Widget A
ORD-009618,CUS-1002,2024-03-15,1741.36,4,East,Widget A
ORD-009619,CUS-1002,2024-01-01,1472.59,49,North,Widget B
ORD-009620,CUS-1001,2024-01-01,-482.09,30,North,Widget B
ORD-009621,CUS-1002,2024-06-30,30.02,18,East,Gadget C
ORD-009622,nan,2024-06-30,538.43,16,West,Widget B
ORD-009623,CUS-1002,2024-01-01,1782.1,48,North,Widget A
ORD-009624,CUS-1003,2024-01-01,504.16,21,East,Widget A
ORD-009625,CUS-1002,not-a-date,65.11,14,North,Widget B
ORD-009626,CUS-1001,01/02/2024,469.75,46,  Central  ,Widget A
ORD-009627,CUS-1001,2024-01-01,1515.64,30,South,Widget A
ORD-009628,nan,2024-01-01,1720.85,37,East,Gadget C
ORD-009629,CUS-1002,2024-01-01,577.67,12,South,Gadget C
ORD-009630,CUS-1003,2024-03-15,472.13,49,West,Widget A
ORD-009631,nan,01/02/2024,1676.54,2,South,Widget B
ORD-009632,CUS-1001,2024-01-01,-339.17,47,  Central  ,nan
ORD-009633,CUS-1001,2024-01-01,732.99,18,South,Widget B
ORD-009634,CUS-1002,2024-01-01,767.42,1,West,Widget B
ORD-009635,CUS-1001,2024-03-15,798.06,22,North,Widget B
ORD-009636,CUS-1002,not-a-date,159.29,21,North,Widget A
ORD-009637,CUS-1003,01/02/2024,1689.18,10,East,Gadget C
ORD-009638,CUS-1002,2024-03-15,437.92,43,South,Widget A
ORD-009639,CUS-1001,2024-01-01,740.18,26,North,Widget B
ORD-009640,CUS-1002,01/02/2024,1278.26,2,North,Widget A
ORD-009641,CUS-1001,2024-01-01,1609.2,46,South,Gadget C
ORD-009642,nan,2024-01-01,1178.28,24,East,Widget B
ORD-009643,CUS-1001,2024-01-01,729.69,40,North,Widget A
ORD-009644,CUS-1003,2024-03-15,20.53,6,  Central  ,Gadget C
ORD-009645,CUS-1002,2024-01-01,995.23,21,South,Widget A
ORD-009646,CUS-1002,2024-01-01,1128.86,35,  Central  ,Gadget C
ORD-009647,CUS-1002,not-a-date,725.39,21,South,Widget A
ORD-009648,CUS-1001,2024-03-15,-153.67,1,West,Widget A
ORD-009649,CUS-1002,2024-01-01,1577.8,43,East,Widget B
ORD-009650,CUS-1003,2024-01-01,80.75,30,South,Widget A
ORD-009651,CUS-1003,2024-03-15,1624.76,28,South,Widget B
ORD-009652,CUS-1001,2024-01-01,1185.06,9,North,Gadget C
ORD-009653,CUS-1002,2024-01-01,657.83,21,West,Widget A
ORD-009654,CUS-1003,2024-01-01,1390.81,43,West,Widget A
ORD-009655,CUS-1003,2024-01-01,1410.67,14,South,Gadget C
ORD-009656,CUS-1002,01/02/2024,1518.27,9,South,Widget A
ORD-009657,CUS-1001,2024-03-15,831.22,46,South,Widget A
ORD-009658,nan,2024-01-01,1157.14,18,South,Widget B
ORD-009659,CUS-1001,2024-06-30,958.01,24,North,Gadget C
ORD-009660,CUS-1001,01/02/2024,-402.95,1,East,Widget B
ORD-009661,CUS-1003,01/02/2024,267.21,16,West,Gadget C
ORD-009662,CUS-1001,2024-01-01,1838.87,46,South,Gadget C
ORD-009663,CUS-1003,2024-01-01,263.52,45,East,Widget B
ORD-009664,CUS-1001,01/02/2024,1300.88,49,North,Widget A
ORD-009665,CUS-1002,2024-03-15,805.87,34,East,Widget A
ORD-009666,nan,2024-01-01,1644.62,37,South,Widget B
ORD-009667,nan,2024-01-01,948.01,44,North,Widget B
ORD-009668,nan,2024-01-01,381.06,4,North,Widget A
ORD-009669,CUS-1003,2024-01-01,309.84,15,South,Gadget C
ORD-009670,CUS-1001,2024-01-01,789.16,5,East,Widget A
ORD-009671,nan,2024-01-01,1074.45,48,North,Widget B
ORD-009672,nan,2024-01-01,1262.54,30,North,Widget A
ORD-009673,CUS-1002,not-a-date,1699.19,43,East,Widget B
ORD-009674,CUS-1001,2024-03-15,754.89,30,East,Widget B
ORD-009675,CUS-1001,2024-01-01,1564.6,32,South,Gadget C
ORD-009676,CUS-1002,2024-01-01,457.37,34,West,Widget A
ORD-009677,CUS-1002,2024-01-01,-220.62,48,East,Widget A
ORD-009678,CUS-1001,2024-01-01,203.66,43,West,Widget A
ORD-009679,CUS-1001,2024-03-15,1609.56,22,  Central  ,Widget B
ORD-009680,CUS-1002,2024-01-01,-359.92,31,East,Widget A
ORD-009681,CUS-1001,not-a-date,1316.88,25,South,Gadget C
ORD-009682,nan,2024-01-01,1092.42,9,East,Widget A
ORD-009683,CUS-1001,2024-06-30,1160.46,30,South,Widget A
ORD-009684,CUS-1001,2024-03-15,1961.06,19,North,Widget A
ORD-009685,CUS-1001,2024-03-15,1200.97,39,North,Widget A
ORD-009686,CUS-1003,2024-06-30,438.18,44,North,Widget B
ORD-009687,CUS-1003,2024-01-01,826.96,35,South,Gadget C
ORD-009688,CUS-1001,2024-01-01,202.41,9,East,Widget B
ORD-009689,CUS-1001,2024-01-01,677.51,45,  Central  ,Gadget C
ORD-009690,CUS-1002,2024-03-15,592.98,17,East,Widget A
ORD-009691,CUS-1001,not-a-date,1290.91,24,North,Widget A
ORD-009692,CUS-1002,2024-01-01,1828.57,32,West,Gadget C
ORD-009693,CUS-1001,2024-03-15,569.99,28,  Central  ,Widget A
ORD-009694,CUS-1002,2024-01-01,1696.68,38,South,Widget B
ORD-009695,CUS-1001,2024-01-01,1753.38,21,West,Gadget C
ORD-009696,CUS-1002,01/02/2024,1268.95,33,West,Widget B
ORD-009697,CUS-1002,2024-01-01,1400.71,39,South,Widget A
ORD-009698,CUS-1001,2024-01-01,1598.48,26,North,Widget A
ORD-009699,CUS-1001,2024-03-15,750.63,36,East,Gadget C
ORD-009700,CUS-1001,01/02/2024,1973.07,42,  Central  ,Widget A
ORD-009701,CUS-1001,01/02/2024,-456.94,47,North,Widget B
ORD-009702,nan,2024-01-01,178.87,26,  Central  ,Widget A
ORD-009703,CUS-1001,2024-01-01,1468.37,48,North,Widget B
ORD-009704,CUS-1001,01/02/2024,676.62,23,East,Widget A
ORD-009705,CUS-1001,not-a-date,65.19,28,East,Gadget C
ORD-009706,CUS-1003,2024-01-01,366.35,8,North,Widget A
ORD-009707,nan,2024-03-15,744.99,2,North,Widget B
ORD-009708,CUS-1003,2024-03-15,433.4,23,North,nan
ORD-009709,CUS-1002,2024-03-15,281.43,29,South,Widget A
ORD-009710,CUS-1003,01/02/2024,333.51,24,North,Widget B
ORD-009711,CUS-1001,2024-01-01,1256.73,32,East,Widget A
ORD-009712,CUS-1003,2024-03-15,265.47,14,South,Widget B
ORD-009713,CUS-1003,2024-01-01,1568.8,4,South,Widget A
ORD-009714,CUS-1001,2024-01-01,1685.07,35,North,Widget B
ORD-009715,CUS-1002,2024-01-01,1449.73,9,East,nan
ORD-009716,CUS-1001,2024-01-01,497.81,16,West,Gadget C
ORD-009717,CUS-1001,01/02/2024,1157.09,43,East,Widget A
ORD-009718,CUS-1003,not-a-date,131.49,1,South,Gadget C
ORD-009719,CUS-1001,2024-01-01,1885.97,22,North,Widget A
ORD-009720,CUS-1002,2024-01-01,24.67,32,West,Widget B
ORD-009721,nan,2024-06-30,450.8,46,East,Widget A
ORD-009722,CUS-1002,2024-01-01,175.15,17,North,Gadget C
ORD-009723,CUS-1001,2024-01-01,1989.49,16,West,Gadget C
ORD-009724,CUS-1002,2024-03-15,91.0,10,North,Widget B
ORD-009725,CUS-1003,2024-06-30,13.43,49,South,Widget A
ORD-009726,CUS-1001,01/02/2024,210.28,11,East,Widget A
ORD-009727,CUS-1001,2024-01-01,1763.69,34,North,Widget A
ORD-009728,CUS-1002,01/02/2024,807.46,43,South,Widget A
ORD-009729,nan,2024-03-15,1890.0,37,East,Widget B
ORD-009730,CUS-1001,not-a-date,1919.39,26,South,Widget A
ORD-009731,CUS-1001,2024-01-01,1454.95,30,North,Gadget C
ORD-009732,nan,not-a-date,346.05,17,North,Widget B
ORD-009733,CUS-1001,01/02/2024,1942.45,27,East,Widget B
ORD-009734,CUS-1001,2024-01-01,882.0,38,  Central  ,Widget B
ORD-009735,CUS-1002,2024-01-01,934.38,36,East,Widget A
ORD-009736,CUS-1001,2024-01-01,-119.83,8,  Central  ,Widget B
ORD-009737,CUS-1001,2024-06-30,1435.06,10,  Central  ,Widget A
ORD-009738,CUS-1002,2024-01-01,1925.36,36,West,Widget B
ORD-009739,CUS-1002,2024-03-15,1942.13,24,South,Widget B
ORD-009740,CUS-1002,2024-01-01,833.08,22,East,Widget A
ORD-009741,CUS-1001,2024-03-15,292.82,47,East,Widget A
ORD-009742,CUS-1002,2024-01-01,1832.03,8,North,Widget A
